time_s,u1_m,u2_m,u3_m,drift1_m,drift2_m,drift3_m,V1_kN,V2_kN,V3_kN,Vbase_kN,Mb_kNm
1.363000000000000078e+01,2.308512973885004302e-02,4.152192942290307276e-02,6.479706571323390341e-02,2.308512973885004302e-02,1.843679968405302974e-02,2.327513629033083065e-02,1.477448303286402620e+02,1.179955179779393859e+02,7.448043612905865984e+01,1.477448303286402620e+02,1.020662353306914952e+03
1.364000000000000057e+01,2.264165246264248504e-02,4.041762682569011861e-02,6.277238805841744984e-02,2.264165246264248504e-02,1.777597436304763356e-02,2.235476123272733123e-02,1.449065757609118918e+02,1.137662359235048513e+02,7.153523594472746083e+01,1.449065757609118918e+02,9.906241428874325265e+02
1.365000000000000036e+01,2.208732189066867427e-02,3.908692678991743802e-02,6.033717589174066726e-02,2.208732189066867427e-02,1.699960489924876375e-02,2.125024910182322924e-02,1.413588601002795144e+02,1.087974713551920871e+02,6.800079712583433889e+01,1.413588601002795144e+02,9.544713857439178355e+02
1.366000000000000014e+01,2.142972946750781871e-02,3.755482938501374796e-02,5.753254396776081442e-02,2.142972946750781871e-02,1.612509991750592925e-02,1.997771458274706646e-02,1.371502685920500539e+02,1.032006394720379490e+02,6.392868666479061091e+01,1.371502685920500539e+02,9.128387841866358485e+02
1.366999999999999993e+01,2.067625928626534368e-02,3.584622812939414205e-02,5.440234733421546454e-02,2.067625928626534368e-02,1.516996884312879837e-02,1.855611920482132249e-02,1.323280594320982004e+02,9.708780059602430867e+01,5.937958145542823019e+01,1.323280594320982004e+02,8.663863244506521823e+02
1.367999999999999972e+01,1.983399205335207791e-02,3.398518289966438732e-02,5.099232486869885450e-02,1.983399205335207791e-02,1.415119084631230942e-02,1.700714196903446718e-02,1.269375491414533030e+02,9.056762141639877939e+01,5.442285430091029497e+01,1.269375491414533030e+02,8.157840745762871393e+02
1.368999999999999950e+01,1.890928746762284354e-02,3.199396847541976369e-02,4.734887779917471007e-02,1.890928746762284354e-02,1.308468100779692014e-02,1.535490932375494638e-02,1.210194397927862013e+02,8.374195844990029514e+01,4.913570983601582753e+01,1.210194397927862013e+02,7.616913242361069933e+02
1.369999999999999929e+01,1.790627140469585460e-02,2.989112722929336899e-02,4.351670509005168413e-02,1.790627140469585460e-02,1.198485582459751439e-02,1.362557786075831515e-02,1.146001369900534712e+02,7.670307727742408588e+01,4.360184915442660980e+01,1.146001369900534712e+02,7.047151902657125220e+02
1.371000000000000085e+01,1.682486227485947144e-02,2.768912847273781799e-02,3.953590144131987477e-02,1.682486227485947144e-02,1.086426619787834655e-02,1.184677296858205678e-02,1.076791185591006155e+02,6.953130366642142235e+01,3.790967349946258480e+01,1.076791185591006155e+02,6.453602871749538963e+02
1.372000000000000064e+01,1.565981239712288531e-02,2.539307556316399567e-02,3.543997048883588963e-02,1.565981239712288531e-02,9.733263166041110359e-03,1.004689492567189396e-02,1.002227993415864660e+02,6.229288426266310807e+01,3.215006376215006156e+01,1.002227993415864660e+02,5.839972420991989566e+02
1.373000000000000043e+01,1.440119342050394553e-02,2.300088497500220319e-02,3.125519557787437980e-02,1.440119342050394553e-02,8.599691554498257659e-03,8.254310602872176605e-03,9.216763789122525452e+01,5.503802594878884946e+01,2.641379392919096603e+01,9.216763789122525452e+01,5.208583733076152384e+02
1.374000000000000021e+01,1.303598974894328542e-02,2.050463167686234975e-02,2.700108674887363724e-02,1.303598974894328542e-02,7.468641927919064324e-03,6.496455072011287496e-03,8.343033439323703249e+01,4.779930833868201034e+01,2.078865623043612132e+01,8.343033439323703249e+01,4.560548968870655244e+02
1.375000000000000000e+01,1.155085365837902646e-02,1.789317382710756479e-02,2.269204791039287211e-02,1.155085365837902646e-02,6.342320168728538335e-03,4.798874083285307318e-03,7.392546341362576356e+01,4.059084907986264312e+01,1.535639706651298297e+01,7.392546341362576356e+01,3.896181286800041903e+02
1.375999999999999979e+01,9.935610644503854033e-03,1.515572373443000061e-02,1.833997007541278770e-02,9.935610644503854033e-03,5.220113089926146574e-03,3.184246340982787096e-03,6.358790812482466492e+01,3.340872377552733496e+01,1.018958829114491849e+01,6.358790812482466492e+01,3.215586605744907729e+02
1.376999999999999957e+01,8.185907090631871011e-03,1.228482176631803813e-02,1.395625542028776193e-02,8.185907090631871011e-03,4.098914675686167117e-03,1.671433653969723807e-03,5.238980538004397403e+01,2.623305392439146999e+01,5.348587692703116403e+00,5.238980538004397403e+01,2.519143409914156848e+02
1.377999999999999936e+01,6.304106842186033878e-03,9.277829803301756301e-03,9.552445554209258033e-03,6.304106842186033878e-03,2.973722961115722423e-03,2.746157509075017322e-04,4.034628378999061482e+01,1.903182695114062284e+01,8.787704029040055431e-01,4.034628378999061482e+01,1.807706434321057145e+02
1.378999999999999915e+01,4.299375742904728431e-03,6.137835949316127783e-03,5.140408217503810058e-03,4.299375742904728431e-03,1.838460206411399352e-03,-9.974277318123177249e-04,2.751600475459026285e+01,1.176614532103295652e+01,-3.191768741799416720e+00,2.751600475459026285e+01,1.082711440014713986e+02
1.380000000000000071e+01,2.187825751634971724e-03,2.874767976867673852e-03,7.329430993642368965e-04,2.187825751634971724e-03,6.869422252327021285e-04,-2.141824877503436739e-03,1.400208481046381870e+01,4.396430241489293955e+00,-6.853839608010997786e+00,1.400208481046381870e+01,3.463402633182634105e+01
1.381000000000000050e+01,-7.514019172902664438e-06,-4.935981477920273544e-04,-3.655448758810024307e-03,-7.514019172902664438e-06,-4.860841286191246993e-04,-3.161850611017996953e-03,-4.808972270657705522e-02,-3.110938423162397992e+00,-1.011792195525758942e+01,-4.808972270657705522e-02,-3.983085030337969101e+01
1.382000000000000028e+01,-2.257054754084859317e-03,-3.940974461809883603e-03,-8.007824493657176093e-03,-2.257054754084859317e-03,-1.683919707725024285e-03,-4.066850031847292490e-03,-1.444515042614309941e+01,-1.077708612944015520e+01,-1.301392010191133508e+01,-1.444515042614309941e+01,-1.147084699724837691e+02
1.383000000000000007e+01,-4.525377667323329973e-03,-7.432369962093472900e-03,-1.230418473941004461e-02,-4.525377667323329973e-03,-2.906992294770142926e-03,-4.871814777316571705e-03,-2.896241707086931072e+01,-1.860475068652891650e+01,-1.558980728741302890e+01,-2.896241707086931072e+01,-1.894709251344337702e+02
1.383999999999999986e+01,-6.773176849109775223e-03,-1.092530283913550199e-02,-1.652190476266685026e-02,-6.773176849109775223e-03,-4.152125990025726764e-03,-5.596601923531348277e-03,-4.334833183430256298e+01,-2.657360633616465151e+01,-1.790912615530031360e+01,-4.334833183430256298e+01,-2.634931929773026127e+02
1.384999999999999964e+01,-8.960770828289329332e-03,-1.437287785088934254e-02,-2.063768750854053091e-02,-8.960770828289329332e-03,-5.412107022600013209e-03,-6.264809657651188371e-03,-5.734893330105170861e+01,-3.463748494464008587e+01,-2.004739090448380168e+01,-5.734893330105170861e+01,-3.361014274505267849e+02
1.385999999999999943e+01,-1.105163372905412431e-02,-1.772728174243724808e-02,-2.462963363088178578e-02,-1.105163372905412431e-02,-6.675648013383123774e-03,-6.902351888444537703e-03,-7.073045586594639644e+01,-4.272414728565199482e+01,-2.208752604302252109e+01,-7.073045586594639644e+01,-4.066263875838627655e+02
1.386999999999999922e+01,-1.301433876849355728e-02,-2.094213668866318559e-02,-2.847793954012705492e-02,-1.301433876849355728e-02,-7.927797920169628310e-03,-7.535802851463869328e-03,-8.329176811835876038e+01,-5.073790668908561940e+01,-2.411456912468438318e+01,-8.329176811835876038e+01,-4.744327317963862924e+02
1.388000000000000078e+01,-1.482354965626788736e-02,-2.397431982581838678e-02,-3.216492871635819734e-02,-1.482354965626788736e-02,-9.150770169550499419e-03,-8.190608890539810560e-03,-9.487071780011447686e+01,-5.856492908512319673e+01,-2.620994844972739202e+01,-9.487071780011447686e+01,-5.389367860048951115e+02
1.389000000000000057e+01,-1.646125992969776214e-02,-2.678637527172278085e-02,-3.567565964513819826e-02,-1.646125992969776214e-02,-1.032511534202501871e-02,-8.889284373415417412e-03,-1.053520635500656795e+02,-6.608073818896012597e+01,-2.844570999492933439e+01,-1.053520635500656795e+02,-5.996355352018654230e+02
1.390000000000000036e+01,-1.791737416490297302e-02,-2.934851002768657652e-02,-3.899822975320794971e-02,-1.791737416490297302e-02,-1.143113586278360350e-02,-9.649719725521373193e-03,-1.146711946553790256e+02,-7.315926952181506238e+01,-3.087910312166839333e+01,-1.146711946553790256e+02,-6.561287018965874722e+02
1.391000000000000014e+01,-1.918830890056573077e-02,-3.163870224665048247e-02,-4.212243222948004739e-02,-1.918830890056573077e-02,-1.245039334608475171e-02,-1.048372998282956492e-02,-1.228051769636206814e+02,-7.968251741494241003e+01,-3.354793594505460419e+01,-1.228051769636206814e+02,-7.081068909708531010e+02
1.391999999999999993e+01,-2.027470734507684849e-02,-3.364182658275065296e-02,-4.503778707735128783e-02,-2.027470734507684849e-02,-1.336711923767380447e-02,-1.139596049460063487e-02,-1.297581270084918401e+02,-8.554956312111234240e+01,-3.646707358272202981e+01,-1.297581270084918401e+02,-7.553242911369786725e+02
1.392999999999999972e+01,-2.118021409728276100e-02,-3.534957033638193302e-02,-4.773281285433916138e-02,-2.118021409728276100e-02,-1.416935623909917202e-02,-1.238324251795722836e-02,-1.355533702226096580e+02,-9.068387993023469562e+01,-3.962637605746313341e+01,-1.355533702226096580e+02,-7.975908786309223615e+02
1.393999999999999950e+01,-2.191118325545667045e-02,-3.676090251609300669e-02,-5.019536052990383052e-02,-2.191118325545667045e-02,-1.484971926063633624e-02,-1.343445801381082383e-02,-1.402315728349227015e+02,-9.503820326807255015e+01,-4.299026564419463625e+01,-1.402315728349227015e+02,-8.347801252415697491e+02
1.394999999999999929e+01,-2.247600398148828782e-02,-3.788172189658024769e-02,-5.241265575133164517e-02,-2.247600398148828782e-02,-1.540571791509195987e-02,-1.453093385475139748e-02,-1.438464254815250456e+02,-9.859659465658853605e+01,-4.649898833520447283e+01,-1.438464254815250456e+02,-8.668260254199541350e+02
1.396000000000000085e+01,-2.288391635085185172e-02,-3.872353249396030123e-02,-5.437087703242934195e-02,-2.288391635085185172e-02,-1.583961614310844951e-02,-1.564734453846904072e-02,-1.464570646454518510e+02,-1.013735433158940822e+02,-5.007150252310093208e+01,-1.464570646454518510e+02,-8.937063314533406810e+02
1.397000000000000064e+01,-2.314423882508428315e-02,-3.930208423723240835e-02,-5.605514695419566013e-02,-2.314423882508428315e-02,-1.615784541214812520e-02,-1.675306271696325178e-02,-1.481231284805394068e+02,-1.034102106377480084e+02,-5.360980069428240569e+01,-1.481231284805394068e+02,-9.154294194377093845e+02
1.398000000000000043e+01,-2.326644576148334184e-02,-3.963649033559309143e-02,-5.745035233944986025e-02,-2.326644576148334184e-02,-1.637004457410974959e-02,-1.781386200385676882e-02,-1.489052528734933958e+02,-1.047682852743024000e+02,-5.700435841234165935e+01,-1.489052528734933958e+02,-9.320336896804124081e+02
1.399000000000000021e+01,-2.326051411298141885e-02,-3.974836216770775282e-02,-5.854221230598322806e-02,-2.326051411298141885e-02,-1.648784805472633397e-02,-1.879385013827547524e-02,-1.488672903230810789e+02,-1.055222275502485445e+02,-6.014032044248152431e+01,-1.488672903230810789e+02,-9.435895149474334858e+02
1.400000000000000000e+01,-2.313678883289159438e-02,-3.966035062249222837e-02,-5.931784571644873466e-02,-2.313678883289159438e-02,-1.652356178960063399e-02,-1.965749509395650629e-02,-1.480754485305062076e+02,-1.057507954534440557e+02,-6.290398430066082369e+01,-1.480754485305062076e+02,-9.501906848538332042e+02
1.400999999999999979e+01,-2.290541621940531819e-02,-3.939427457737616767e-02,-5.976587750024386914e-02,-2.290541621940531819e-02,-1.648885835797084948e-02,-2.037160292286770147e-02,-1.465946638041940275e+02,-1.055286934910134420e+02,-6.518912935317663937e+01,-1.465946638041940275e+02,-9.519374599451523409e+02
1.401999999999999957e+01,-2.257616404869424928e-02,-3.896977669823406543e-02,-5.987689033495199875e-02,-2.257616404869424928e-02,-1.639361264953981615e-02,-2.090711363671793332e-02,-1.444874499116431821e+02,-1.049191209570548295e+02,-6.690276363749738664e+01,-1.444874499116431821e+02,-9.489280035185861379e+02
1.402999999999999936e+01,-2.215912622457951592e-02,-3.840412381820380167e-02,-5.964472325981887840e-02,-2.215912622457951592e-02,-1.624499759362428575e-02,-2.124059944161507674e-02,-1.418184078373089108e+02,-1.039679845991954323e+02,-6.796991821316824200e+01,-1.418184078373089108e+02,-9.412689319490177695e+02
1.403999999999999915e+01,-2.166545505551354181e-02,-3.771240017583733090e-02,-5.906777703191574969e-02,-2.166545505551354181e-02,-1.604694512032378909e-02,-2.135537685607841879e-02,-1.386589123552866738e+02,-1.027004487700722564e+02,-6.833720593945093924e+01,-1.386589123552866738e+02,-9.290897011944296082e+02
1.405000000000000071e+01,-2.110668209343117413e-02,-3.690670537914421401e-02,-5.814888343730848647e-02,-2.110668209343117413e-02,-1.580002328571303988e-02,-2.124217805816427246e-02,-1.350827653979595198e+02,-1.011201490285634605e+02,-6.797496978612566920e+01,-1.350827653979595198e+02,-9.125336526379460338e+02
1.406000000000000050e+01,-2.049266034469849132e-02,-3.599436004749131252e-02,-5.689372310119777953e-02,-2.049266034469849132e-02,-1.550169970279282119e-02,-2.089936305370646702e-02,-1.311530262060703365e+02,-9.921087809787405831e+01,-6.687796177186069713e+01,-1.311530262060703365e+02,-8.917255982274152757e+02
1.407000000000000028e+01,-1.982998556504887017e-02,-3.497689263120789399e-02,-5.530958117838471327e-02,-1.982998556504887017e-02,-1.514690706615902382e-02,-2.033268854717681928e-02,-1.269119076163127744e+02,-9.694020522341774893e+01,-6.506460335096582526e+01,-1.269119076163127744e+02,-8.667501485720890742e+02
1.408000000000000007e+01,-1.912201308514962714e-02,-3.385083717372500828e-02,-5.340551608800017669e-02,-1.912201308514962714e-02,-1.472882408857538114e-02,-1.955467891427516841e-02,-1.223808837449576146e+02,-9.426447416688243663e+01,-6.257497252568053625e+01,-1.223808837449576146e+02,-8.376609913125618050e+02
1.408999999999999986e+01,-1.836937882089418814e-02,-3.260917591581610070e-02,-5.119284420023077070e-02,-1.836937882089418814e-02,-1.423979709492191256e-02,-1.858366828441467000e-02,-1.175640244537228085e+02,-9.113470140750024484e+01,-5.946773851012694223e+01,-1.175640244537228085e+02,-8.044993931140500081e+02
1.409999999999999964e+01,-1.756958442349310437e-02,-3.124189699041297202e-02,-4.868449654253675235e-02,-1.756958442349310437e-02,-1.367231256691986765e-02,-1.744259955212378033e-02,-1.124453403103558742e+02,-8.750280042828715921e+01,-5.581631856679609882e+01,-1.124453403103558742e+02,-7.672933779163174677e+02
1.410999999999999943e+01,-1.671587756561515245e-02,-2.973578066680424015e-02,-4.589345548029306193e-02,-1.671587756561515245e-02,-1.301990310118908770e-02,-1.615767481348882179e-02,-1.069816164199369695e+02,-8.332737984761016037e+01,-5.170455940316423238e+01,-1.069816164199369695e+02,-7.260406670121341222e+02
1.411999999999999922e+01,-1.579669344250160881e-02,-2.807456325119143253e-02,-4.283151470779361647e-02,-1.579669344250160881e-02,-1.227786980868982372e-02,-1.475695145660218394e-02,-1.010988380320102920e+02,-7.857836677561486738e+01,-4.722224466112698593e+01,-1.010988380320102920e+02,-6.806983484062564003e+02
1.413000000000000078e+01,-1.479621257334617218e-02,-2.623995504491573663e-02,-3.950892477713752876e-02,-1.479621257334617218e-02,-1.144374247156956445e-02,-1.326896973222179213e-02,-9.469576046941550374e+01,-7.323995181804521337e+01,-4.246070314310973259e+01,-9.469576046941550374e+01,-6.311892462917113562e+02
1.414000000000000057e+01,-1.369576703803646392e-02,-2.421321809047392512e-02,-3.593470143848236792e-02,-1.369576703803646392e-02,-1.051745105243746120e-02,-1.172148334800844280e-02,-8.765290904343336820e+01,-6.731168673559974991e+01,-3.750874671362701918e+01,-8.765290904343336820e+01,-5.774200274779803976e+02
1.415000000000000036e+01,-1.247598897570151473e-02,-2.197722070322384244e-02,-3.211756798215797265e-02,-1.247598897570151473e-02,-9.501231727522327711e-03,-1.014034727893413021e-02,-7.984632944448969738e+01,-6.080788305614289868e+01,-3.244911129258921534e+01,-7.984632944448969738e+01,-5.193099713796655124e+02
1.416000000000000014e+01,-1.111972572434427771e-02,-1.951906175746781491e-02,-2.806766111870230215e-02,-1.111972572434427771e-02,-8.399336033123537201e-03,-8.548599361234487243e-03,-7.116624463580338045e+01,-5.375575061199063498e+01,-2.735551795595035784e+01,-7.116624463580338045e+01,-4.568325396112330736e+02
