time_s,D1_m,D2_m,D3_m
2.790000000000000036e+00,2.265292120351316500e-03,-4.868438315363823703e-03,-5.863338486719780421e-04
2.799999999999999822e+00,1.472290019141551422e-03,-4.798712410152622052e-03,-4.063414941710159073e-04
2.810000000000000053e+00,6.075022400800665027e-04,-4.617533607546469784e-03,-2.585607518698003785e-04
2.819999999999999840e+00,-3.239079545919531871e-04,-4.335566392435519743e-03,-1.580166726392836271e-04
2.830000000000000071e+00,-1.319205238170907636e-03,-3.969878635356879557e-03,-1.171947813318347111e-04
2.839999999999999858e+00,-2.378595366946757109e-03,-3.543686916011683924e-03,-1.454011723008822470e-04
2.850000000000000089e+00,-3.502682027593122249e-03,-3.082885239701110575e-03,-2.455529095264834347e-04
2.859999999999999876e+00,-4.688656325201847469e-03,-2.611270541125925923e-03,-4.104976538940935046e-04
2.870000000000000107e+00,-5.929157167628245489e-03,-2.148517914462717317e-03,-6.229925251200809375e-04
2.879999999999999893e+00,-7.214439373726714080e-03,-1.711571523680042312e-03,-8.598200552066344749e-04
2.890000000000000124e+00,-8.534069609391179909e-03,-1.315646099401611034e-03,-1.095875221587002931e-03
2.899999999999999911e+00,-9.875517854772988824e-03,-9.722189987202896908e-04,-1.305299126297421739e-03
2.910000000000000142e+00,-1.122202380006961583e-02,-6.864580480276621759e-04,-1.461918229817149670e-03
2.919999999999999929e+00,-1.255305599974975914e-02,-4.574457261065461005e-04,-1.542140222752747458e-03
2.930000000000000160e+00,-1.384649997140060748e-02,-2.803101750276109261e-04,-1.529113589707521443e-03
2.939999999999999947e+00,-1.507934014530719520e-02,-1.469837696517038857e-04,-1.414608740941131074e-03
2.950000000000000178e+00,-1.622633214882397701e-02,-4.508239248813698851e-05,-1.198036342933092710e-03
2.959999999999999964e+00,-1.725926474563833912e-02,4.247738263515697118e-05,-8.852884956385741536e-04
2.970000000000000195e+00,-1.814819756042267140e-02,1.357551708681952883e-04,-4.888560234071957474e-04
2.979999999999999982e+00,-1.886304329215596556e-02,2.556472601164575214e-04,-2.761584455313313249e-05
2.990000000000000213e+00,-1.937450936532542772e-02,4.223767985172943024e-04,4.746093072590972569e-04
3.000000000000000000e+00,-1.965690971270649470e-02,6.521785390658734307e-04,9.891126635898129810e-04
3.009999999999999787e+00,-1.969478735246651610e-02,9.503853313798258035e-04,1.479137794783804251e-03
3.020000000000000018e+00,-1.948954420246891070e-02,1.304918761564634235e-03,1.897507497455421790e-03
3.029999999999999805e+00,-1.905974959542694122e-02,1.686618745713790819e-03,2.191282246943660524e-03
3.040000000000000036e+00,-1.843466922967694488e-02,2.056771932444271308e-03,2.313188436923809942e-03
3.049999999999999822e+00,-1.764695933800889197e-02,2.375654828692402073e-03,2.232796876520375378e-03
3.060000000000000053e+00,-1.672850953719608180e-02,2.607880059269514997e-03,1.942585431481473959e-03
3.069999999999999840e+00,-1.570811673990873958e-02,2.725710898330723289e-03,1.459763493780779492e-03
3.080000000000000071e+00,-1.461005674480606899e-02,2.711181576476613848e-03,8.247489310454913939e-04
3.089999999999999858e+00,-1.345526209403750083e-02,2.555283118470124976e-03,9.494695922152527072e-05
3.100000000000000089e+00,-1.226436001522580518e-02,2.255007559240598553e-03,-6.646729035356446812e-04
3.109999999999999876e+00,-1.105890636021856707e-02,1.811981405703664075e-03,-1.389653572798399883e-03
3.120000000000000107e+00,-9.860254373977332329e-03,1.233269238546617951e-03,-2.021490269328699019e-03
3.129999999999999893e+00,-8.688847554093355810e-03,5.315506414468537406e-04,-2.512654379300571436e-03
3.140000000000000124e+00,-7.563976170511041951e-03,-2.753616816297007166e-04,-2.830756919719090194e-03
3.149999999999999911e+00,-6.501802949959692608e-03,-1.163467967114926831e-03,-2.959368245799851374e-03
3.160000000000000142e+00,-5.513529315646708943e-03,-2.101878919767512319e-03,-2.897319298752739324e-03
3.169999999999999929e+00,-4.607594368971423306e-03,-3.056314068794788088e-03,-2.660342923608910275e-03
3.180000000000000160e+00,-3.793704362115888230e-03,-3.994465446842589834e-03,-2.282729730066507950e-03
3.189999999999999947e+00,-3.082877711976714057e-03,-4.887294716077081672e-03,-1.813291232447666445e-03
3.200000000000000178e+00,-2.484232433782333251e-03,-5.706977397143165806e-03,-1.306929419316142649e-03
3.209999999999999964e+00,-2.004269798900237994e-03,-6.427264250371936966e-03,-8.183061007527226609e-04
3.220000000000000195e+00,-1.648886657307760753e-03,-7.026445210204915193e-03,-3.983921988529619458e-04
3.229999999999999982e+00,-1.423347445892531819e-03,-7.488085177921920479e-03,-8.957647151735777594e-05
3.240000000000000213e+00,-1.329987479889063523e-03,-7.799304015255342087e-03,8.035884657361779947e-05
3.250000000000000000e+00,-1.367863042938633313e-03,-7.950837553802081112e-03,1.007372739185235188e-04
3.259999999999999787e+00,-1.534930590512055592e-03,-7.939431831360055716e-03,-2.371403006609714440e-05
3.270000000000000018e+00,-1.829559436220961829e-03,-7.769318875072877759e-03,-2.753932704482165805e-04
3.279999999999999805e+00,-2.250761292819789677e-03,-7.452133022716567017e-03,-6.263082252610002905e-04
3.290000000000000036e+00,-2.798805759539004737e-03,-7.006939167256623704e-03,-1.041865698880372736e-03
3.299999999999999822e+00,-3.475297085704342082e-03,-6.459464698888237912e-03,-1.484656429380264413e-03
3.310000000000000053e+00,-4.280671264749702845e-03,-5.838560649357995777e-03,-1.915896103664298548e-03
3.319999999999999840e+00,-5.210435874278893445e-03,-5.171343228138496929e-03,-2.295707255913793324e-03
3.330000000000000071e+00,-6.252591146305973464e-03,-4.479592227152703020e-03,-2.584567287590605264e-03
3.339999999999999858e+00,-7.386002504098655198e-03,-3.777281620694485781e-03,-2.745502200031635278e-03
3.350000000000000089e+00,-8.579311152865370591e-03,-3.068901334513401535e-03,-2.746377318576495412e-03
3.359999999999999876e+00,-9.792338640195644150e-03,-2.350545146700658023e-03,-2.563929594436416270e-03
3.370000000000000107e+00,-1.098088069654076793e-02,-1.614585795895433305e-03,-2.189960813670770428e-03
3.379999999999999893e+00,-1.210180520490904479e-02,-8.547113090596622715e-04,-1.636087198723432936e-03
3.390000000000000124e+00,-1.311486992157380460e-02,-6.762834206413138437e-05,-9.332288916810889141e-04
3.399999999999999911e+00,-1.398119560394567480e-02,7.486453625689461515e-04,-1.260294052181683147e-04
3.410000000000000142e+00,-1.466092594068025418e-02,1.597310577063310554e-03,7.346406880242712907e-04
3.419999999999999929e+00,-1.511253836578536035e-02,2.483619276444218489e-03,1.597930483609996677e-03
3.430000000000000160e+00,-1.529496432317036490e-02,3.412859262367152167e-03,2.416316327356045433e-03
3.439999999999999947e+00,-1.517125703821967618e-02,4.386827479671343705e-03,3.146937112304130663e-03
3.450000000000000178e+00,-1.471068121096137139e-02,5.401998742122667008e-03,3.753869717520797074e-03
3.459999999999999964e+00,-1.388839264555277557e-02,6.450245373471472782e-03,4.211878016267917198e-03
3.470000000000000195e+00,-1.268630008324601183e-02,7.518508709124155365e-03,4.507774796149042508e-03
3.479999999999999982e+00,-1.109818145270242799e-02,8.584406222548265561e-03,4.636392472331275251e-03
3.490000000000000213e+00,-9.135864989020468438e-03,9.611092286609281346e-03,4.594775844846663709e-03
3.500000000000000000e+00,-6.830040068603929725e-03,1.054787769699562332e-02,4.381374764415637071e-03
3.509999999999999787e+00,-4.224877863518709808e-03,1.133732299141183668e-02,4.000937848135026169e-03
3.520000000000000018e+00,-1.373309987303624564e-03,1.192174713560340688e-02,3.467898866146828813e-03
3.529999999999999805e+00,1.661489764965548739e-03,1.224347419575299613e-02,2.802683031430704651e-03
3.540000000000000036e+00,4.802203239919664544e-03,1.224259964589614544e-02,2.025161632201098044e-03
3.549999999999999822e+00,7.959650793846638137e-03,1.186085315145207590e-02,1.154239699483317018e-03
3.560000000000000053e+00,1.104345867677488345e-02,1.105353582806512837e-02,2.155458955298178469e-04
3.569999999999999840e+00,1.397415772074605579e-02,9.802214382880265753e-03,-7.504050468935969656e-04
3.580000000000000071e+00,1.668982133817497812e-02,8.120978722622868712e-03,-1.686929490544735464e-03
3.589999999999999858e+00,1.914804494226601470e-02,6.056945740522773521e-03,-2.525844718882538746e-03
3.600000000000000089e+00,2.132733725096480973e-02,3.689093593034487896e-03,-3.193499003650579222e-03
3.609999999999999876e+00,2.322775730749480558e-02,1.125343188535772717e-03,-3.617663218419665729e-03
3.620000000000000107e+00,2.486806821543206467e-02,-1.504665672914576573e-03,-3.737188830318275735e-03
3.629999999999999893e+00,2.628006807894493063e-02,-4.060148350608835770e-03,-3.512775770451998306e-03
3.640000000000000124e+00,2.750341445986935821e-02,-6.399430636601179112e-03,-2.934614743585083150e-03
3.649999999999999911e+00,2.858178848153640830e-02,-8.388705316264946296e-03,-2.025493991322401943e-03
3.660000000000000142e+00,2.955839356933553583e-02,-9.910986296770014914e-03,-8.411902596183911448e-04
3.669999999999999929e+00,3.047049243455818984e-02,-1.087525182337161118e-02,5.314618248818566131e-04
3.680000000000000160e+00,3.134587349655666016e-02,-1.122262446306640342e-02,1.981266609076933610e-03
3.689999999999999947e+00,3.220308094149684081e-02,-1.092761201187348458e-02,3.385024494307040110e-03
3.700000000000000178e+00,3.305336820405505027e-02,-9.996438028920461363e-03,4.622165309274398753e-03
3.709999999999999964e+00,3.390152767444064991e-02,-8.465362078270617999e-03,5.587407200460228242e-03
3.720000000000000195e+00,3.474566226469136959e-02,-6.398991462402875245e-03,6.200326882596184433e-03
3.729999999999999982e+00,3.557754947616102031e-02,-3.887029091527740860e-03,6.412594504519016601e-03
3.740000000000000213e+00,3.638368219641650858e-02,-1.039518499782574610e-03,6.212339992811034654e-03
3.750000000000000000e+00,3.714608330300275818e-02,2.018329080737929059e-03,5.624481065101946155e-03
3.759999999999999787e+00,3.784334228055491467e-02,5.151970244647958649e-03,4.707580171944809357e-03
3.770000000000000018e+00,3.845235637293675790e-02,8.224281933394479716e-03,3.548156621674394481e-03
3.779999999999999805e+00,3.894852869666385470e-02,1.110076049553737447e-02,2.250980821438417368e-03
3.790000000000000036e+00,3.930193284136344889e-02,1.365053256644611565e-02,9.240735608924266617e-04
3.799999999999999822e+00,3.947180303315679650e-02,1.574548715993771830e-02,-3.376798748221553266e-04
3.810000000000000053e+00,3.940506894121734160e-02,1.726318875908439826e-02,-1.463178619479102438e-03
3.819999999999999840e+00,3.904116059092755525e-02,1.809560997413934072e-02,-2.407037026881038953e-03
3.830000000000000071e+00,3.832017710703110314e-02,1.816046391817618261e-02,-3.145669682961965436e-03
3.839999999999999858e+00,3.719097449928143034e-02,1.741134908213154767e-02,-3.671382214141856535e-03
3.850000000000000089e+00,3.561742742242122312e-02,1.584468472157766344e-02,-3.986755442795187482e-03
3.859999999999999876e+00,3.358138559845842003e-02,1.350180818226081637e-02,-4.101259511532458213e-03
3.870000000000000107e+00,3.108171971473541045e-02,1.046564451775399383e-02,-4.030929901070215773e-03
3.879999999999999893e+00,2.813145385720753483e-02,6.854108598183638289e-03,-3.799132416682978689e-03
3.890000000000000124e+00,2.475560913783859951e-02,2.813103342949260528e-03,-3.435811284698242398e-03
3.899999999999999911e+00,2.099027262062468785e-02,-1.490118098343742783e-03,-2.974872462023845331e-03
3.910000000000000142e+00,1.688228162045096736e-02,-5.873583066918327579e-03,-2.450620265071342622e-03
3.919999999999999929e+00,1.248919741574490601e-02,-1.014729369345621426e-02,-1.893949556943454269e-03
3.930000000000000160e+00,7.878343587950965149e-03,-1.412093956888728526e-02,-1.329855251124932277e-03
3.939999999999999947e+00,3.123401806632210721e-03,-1.761382293380236649e-02,-7.779142310574316439e-04
3.950000000000000178e+00,-1.699896149747633567e-03,-2.046510851720214144e-02,-2.541359377189329445e-04
3.959999999999999964e+00,-6.515566131606369445e-03,-2.254067680149241318e-02,2.292996839212151268e-04
3.970000000000000195e+00,-1.124725154358748556e-02,-2.373696579431528592e-02,6.657432459421479395e-04
3.979999999999999982e+00,-1.582074262257297456e-02,-2.398619637669681393e-02,1.052627413997031308e-03
3.990000000000000213e+00,-2.016989949001991855e-02,-2.326355393216478565e-02,1.386367789589181693e-03
4.000000000000000000e+00,-2.424066207138050183e-02,-2.159084304752395544e-02,1.659306022601334148e-03
4.009999999999999787e+00,-2.798987807926526725e-02,-1.903333233788339837e-02,1.862042026139575698e-03
4.019999999999999574e+00,-3.138283306563419833e-02,-1.569381979498848598e-02,1.987023153667821177e-03
4.030000000000000249e+00,-3.439393555431274202e-02,-1.170856084461206759e-02,2.028733547864629543e-03
4.040000000000000036e+00,-3.700835937820452781e-02,-7.243037930597345624e-03,1.982684742277261540e-03
4.049999999999999822e+00,-3.921971214242012116e-02,-2.482885690348539832e-03,1.848074055480544752e-03
4.059999999999999609e+00,-4.102441308695741612e-02,2.378971400349729187e-03,1.633089647207033304e-03
4.070000000000000284e+00,-4.241857489869880343e-02,7.152763290563620389e-03,1.356728230662990848e-03
4.080000000000000071e+00,-4.340005162135178451e-02,1.165692947993996094e-02,1.044532218123029330e-03
4.089999999999999858e+00,-4.397202130819823085e-02,1.572122515549187818e-02,7.223493961598632203e-04
4.099999999999999645e+00,-4.414430145971282721e-02,1.919151340667687305e-02,4.124290453591734126e-04
4.110000000000000320e+00,-4.393343963091468629e-02,2.193501242983498384e-02,1.311537811957277986e-04
4.120000000000000107e+00,-4.336410731043366384e-02,2.384330676000911281e-02,-1.138541470267456481e-04
4.129999999999999893e+00,-4.247060694069093589e-02,2.483420634478398364e-02,-3.258168939061613172e-04
4.139999999999999680e+00,-4.129524963976166640e-02,2.485559459892529299e-02,-5.167988192822347811e-04
4.150000000000000355e+00,-3.988386254302669909e-02,2.389086566830905464e-02,-7.021955365955236247e-04
4.160000000000000142e+00,-3.828256082270693750e-02,2.196169180953788311e-02,-8.963211888989711714e-04
4.169999999999999929e+00,-3.653805585854603966e-02,1.912583898162292101e-02,-1.111656011629475090e-03
4.179999999999999716e+00,-3.469862856025481002e-02,1.547300925361594533e-02,-1.358952120694383817e-03
4.190000000000000391e+00,-3.281182488284671572e-02,1.112278287453461433e-02,-1.644376587766613286e-03
4.200000000000000178e+00,-3.091863901284992722e-02,6.224972501494951092e-03,-1.963827997053210414e-03
4.209999999999999964e+00,-2.904693102283286907e-02,9.596903143375924358e-04,-2.297674521136435204e-03
4.219999999999999751e+00,-2.720683531068675623e-02,-4.465535744996191984e-03,-2.609013031317409040e-03
4.230000000000000426e+00,-2.539026610639960255e-02,-9.823494726466994523e-03,-2.847484969073704481e-03
4.240000000000000213e+00,-2.357569386579043760e-02,-1.488068143525093576e-02,-2.959200866420096630e-03
4.250000000000000000e+00,-2.173649166875566210e-02,-1.941413132064595884e-02,-2.899982524113065181e-03
4.259999999999999787e+00,-1.984801677431906330e-02,-2.322632293264018447e-02,-2.645917973224656047e-03
4.269999999999999574e+00,-1.788974890148463393e-02,-2.615403651281269018e-02,-2.196798967821271716e-03
4.280000000000000249e+00,-1.584419219557101771e-02,-2.807261155016842896e-02,-1.574005985691019323e-03
4.290000000000000036e+00,-1.369685577169857567e-02,-2.889975598677306523e-02,-8.173883908257368464e-04
4.299999999999999822e+00,-1.143784174197723727e-02,-2.859930401778472756e-02,1.799311848786859373e-05
4.309999999999999609e+00,-9.062010331061375046e-03,-2.718181653286533966e-02,8.678199457737119848e-04
4.320000000000000284e+00,-6.566988558162555403e-03,-2.470132742166487524e-02,1.667179561144390689e-03
4.330000000000000071e+00,-3.951592372058256898e-03,-2.125093560031786344e-02,2.358533287667354678e-03
4.339999999999999858e+00,-1.216159124989612053e-03,-1.695889957002434320e-02,2.896796481168036064e-03
4.349999999999999645e+00,1.635956611873848939e-03,-1.198465225643215691e-02,3.251845415741388967e-03
4.360000000000000320e+00,4.596197211637565762e-03,-6.514440266552079702e-03,3.408742425194097141e-03
4.370000000000000107e+00,7.648492150092152039e-03,-7.562209330859981631e-04,3.366273141724068167e-03
4.379999999999999893e+00,1.076927543848304157e-02,5.068379402280376138e-03,3.136347388957059102e-03
4.389999999999999680e+00,1.393136186973804348e-02,1.073621982392208851e-02,2.745778106045803583e-03
4.400000000000000355e+00,1.710851489897191255e-02,1.603531221923081701e-02,2.237181024908252523e-03
4.410000000000000142e+00,2.027617440633561544e-02,2.077308303900011338e-02,1.664626473299800607e-03
4.419999999999999929e+00,2.340867240695108584e-02,2.478030127200696320e-02,1.084977971581903462e-03
